Season,Week,Celebrity,Rule_Mode,Judge_Total_Score_Raw,Actual_Result,Judge_Percent,Judge_Rank_Points,Est_Fan%_Mean_Bayesian,Est_Fan%_Std_Bayesian,Acceptance_Rate%_Bayesian,Est_Fan%_Mean_Uniform,Est_Fan%_Std_Uniform,Acceptance_Rate%_Uniform
14,4,William Levy,Percentage (Judge% + Fan%),22.0,Safe,9.44,,14.72,4.91,39.3,11.21,9.26,16.28
14,5,Donald Driver,Percentage (Judge% + Fan%),27.0,Safe,12.05,,9.93,3.99,26.83,11.99,10.4,27.61
14,5,Gavin DeGraw,Percentage (Judge% + Fan%),19.0,Eliminated,8.48,,6.43,1.78,26.83,2.18,1.6,27.61
14,5,Gladys Knight,Percentage (Judge% + Fan%),22.0,Safe,9.82,,11.94,4.16,26.83,12.87,10.47,27.61
14,5,Jaleel White,Percentage (Judge% + Fan%),24.0,Safe,10.71,,10.78,4.01,26.83,12.28,10.34,27.61
14,5,Katherine Jenkins,Percentage (Judge% + Fan%),29.0,Safe,12.95,,10.76,4.28,26.83,11.78,10.32,27.61
14,5,Maria Menounos,Percentage (Judge% + Fan%),27.0,Safe,12.05,,12.14,4.51,26.83,11.92,10.34,27.61
14,5,Melissa Gilbert,Percentage (Judge% + Fan%),21.0,Safe,9.38,,12.76,4.3,26.83,13.14,10.36,27.61
14,5,Roshon Fegan,Percentage (Judge% + Fan%),26.0,Safe,11.61,,9.65,3.86,26.83,12.01,10.34,27.61
14,5,William Levy,Percentage (Judge% + Fan%),29.0,Safe,12.95,,15.61,5.1,26.83,11.84,10.43,27.61
14,6,Donald Driver,Percentage (Judge% + Fan%),33.9999,Safe,13.18,,11.27,4.15,29.02,13.7,11.63,30.2
14,6,Gladys Knight,Percentage (Judge% + Fan%),24.0,Eliminated,9.3,,7.8,2.06,29.02,2.71,1.98,30.2
14,6,Jaleel White,Percentage (Judge% + Fan%),36.9998,Safe,14.34,,11.61,4.37,29.02,13.4,11.52,30.2
14,6,Katherine Jenkins,Percentage (Judge% + Fan%),38.9999,Safe,15.12,,12.06,4.51,29.02,13.43,11.61,30.2
14,6,Maria Menounos,Percentage (Judge% + Fan%),29.999899999999997,Safe,11.63,,13.96,4.55,29.02,14.25,11.54,30.2
14,6,Melissa Gilbert,Percentage (Judge% + Fan%),30.0,Safe,11.63,,14.03,4.58,29.02,14.24,11.59,30.2
14,6,Roshon Fegan,Percentage (Judge% + Fan%),27.9998,Safe,10.85,,11.74,3.86,29.02,14.74,11.58,30.2
14,6,William Levy,Percentage (Judge% + Fan%),36.0,Safe,13.95,,17.53,5.32,29.02,13.53,11.55,30.2
14,7,Donald Driver,Percentage (Judge% + Fan%),26.5,Safe,14.44,,13.36,4.14,19.98,16.09,12.36,16.16
14,7,Jaleel White,Percentage (Judge% + Fan%),25.5,Eliminated,13.9,,7.52,1.94,19.98,2.15,1.83,16.16
14,7,Katherine Jenkins,Percentage (Judge% + Fan%),27.0,Safe,14.71,,14.27,4.45,19.98,15.91,12.28,16.16
14,7,Maria Menounos,Percentage (Judge% + Fan%),28.5,Safe,15.53,,15.55,4.82,19.98,15.56,12.48,16.16
14,7,Melissa Gilbert,Percentage (Judge% + Fan%),23.5,Safe,12.81,,16.36,4.59,19.98,17.82,12.41,16.16
14,7,Roshon Fegan,Percentage (Judge% + Fan%),26.0,Safe,14.17,,13.12,3.99,19.98,16.34,12.28,16.16
14,7,William Levy,Percentage (Judge% + Fan%),26.5,Safe,14.44,,19.83,5.44,19.98,16.14,12.29,16.16
14,8,Donald Driver,Percentage (Judge% + Fan%),27.5,Safe,16.82,,15.55,4.29,28.49,19.26,13.39,14.52
14,8,Katherine Jenkins,Percentage (Judge% + Fan%),27.5,Safe,16.82,,16.61,4.59,28.49,19.2,13.46,14.52
14,8,Maria Menounos,Percentage (Judge% + Fan%),26.5,Safe,16.21,,18.24,4.84,28.49,19.75,13.42,14.52
14,8,Melissa Gilbert,Percentage (Judge% + Fan%),25.5,Safe,15.6,,18.53,4.81,28.49,20.48,13.46,14.52
14,8,Roshon Fegan,Percentage (Judge% + Fan%),28.0,Eliminated,17.13,,8.61,2.22,28.49,2.71,2.29,14.52
14,8,William Levy,Percentage (Judge% + Fan%),28.5,Safe,17.43,,22.46,5.68,28.49,18.59,13.34,14.52
14,9,Donald Driver,Percentage (Judge% + Fan%),28.5,Safe,24.78,,24.62,4.4,15.32,31.25,17.84,23.1
14,9,Katherine Jenkins,Percentage (Judge% + Fan%),28.0,Safe,24.35,,25.89,4.58,15.32,31.74,17.87,23.1
14,9,Maria Menounos,Percentage (Judge% + Fan%),29.5,Eliminated,25.65,,17.24,2.85,15.32,6.12,4.73,23.1
14,9,William Levy,Percentage (Judge% + Fan%),29.0,Safe,25.22,,32.25,6.02,15.32,30.88,17.91,23.1
14,10,Donald Driver,Percentage (Judge% + Fan%),29.666600000000003,Safe,33.21,,27.45,6.24,100.0,33.36,23.61,100.0
14,10,Katherine Jenkins,Percentage (Judge% + Fan%),30.0,Safe,33.58,,30.12,6.41,100.0,33.28,23.54,100.0
14,10,William Levy,Percentage (Judge% + Fan%),29.666600000000003,Safe,33.21,,42.43,6.89,100.0,33.36,23.59,100.0
15,1,Apolo Anton Ohno,Percentage (Judge% + Fan%),22.0,Safe,7.96,,6.15,3.16,8.83,8.1,7.35,22.97
15,1,Bristol Palin,Percentage (Judge% + Fan%),19.5,Safe,7.05,,8.37,3.7,8.83,8.51,7.42,22.97
15,1,Drew Lachey,Percentage (Judge% + Fan%),21.5,Safe,7.78,,6.55,3.24,8.83,8.24,7.43,22.97
15,1,Emmitt Smith,Percentage (Judge% + Fan%),24.5,Safe,8.86,,7.61,3.7,8.83,8.05,7.43,22.97
15,1,Gilles Marini,Percentage (Judge% + Fan%),24.0,Safe,8.68,,7.15,3.56,8.83,8.0,7.36,22.97
15,1,Helio Castroneves,Percentage (Judge% + Fan%),21.5,Safe,7.78,,6.21,3.16,8.83,8.25,7.47,22.97
15,1,Joey Fatone,Percentage (Judge% + Fan%),20.5,Safe,7.41,,6.6,3.21,8.83,8.33,7.43,22.97
15,1,Kelly Monaco,Percentage (Judge% + Fan%),21.5,Safe,7.78,,12.78,4.7,8.83,8.19,7.38,22.97
15,1,Kirstie Alley,Percentage (Judge% + Fan%),19.0,Safe,6.87,,9.18,3.88,8.83,8.61,7.45,22.97
15,1,Melissa Rycroft,Percentage (Judge% + Fan%),21.0,Safe,7.59,,8.34,3.77,8.83,8.26,7.41,22.97
15,1,Pamela Anderson,Percentage (Judge% + Fan%),17.0,Eliminated,6.15,,3.5,1.06,8.83,1.15,0.82,22.97
15,1,Sabrina Bryan,Percentage (Judge% + Fan%),22.5,Safe,8.14,,7.22,3.49,8.83,8.12,7.4,22.97
15,1,Shawn Johnson,Percentage (Judge% + Fan%),22.0,Safe,7.96,,10.35,4.25,8.83,8.18,7.47,22.97
15,2,Apolo Anton Ohno,Percentage (Judge% + Fan%),24.5,Safe,8.88,,6.47,3.2,17.03,8.51,7.51,8.78
15,2,Bristol Palin,Percentage (Judge% + Fan%),18.0,Safe,6.52,,9.43,3.64,17.03,10.7,7.52,8.78
15,2,Drew Lachey,Percentage (Judge% + Fan%),22.5,Safe,8.15,,7.09,3.26,17.03,9.11,7.57,8.78
15,2,Emmitt Smith,Percentage (Judge% + Fan%),22.5,Safe,8.15,,8.47,3.69,17.03,9.04,7.5,8.78
15,2,Gilles Marini,Percentage (Judge% + Fan%),25.5,Safe,9.24,,7.66,3.62,17.03,8.46,7.62,8.78
15,2,Helio Castroneves,Percentage (Judge% + Fan%),23.0,Safe,8.33,,6.69,3.16,17.03,8.86,7.48,8.78
15,2,Joey Fatone,Percentage (Judge% + Fan%),22.5,Eliminated,8.15,,2.56,1.02,17.03,0.8,0.68,8.78
15,2,Kelly Monaco,Percentage (Judge% + Fan%),22.0,Safe,7.97,,14.0,4.84,17.03,9.32,7.58,8.78
15,2,Kirstie Alley,Percentage (Judge% + Fan%),21.0,Safe,7.61,,9.86,3.98,17.03,9.64,7.54,8.78
15,2,Melissa Rycroft,Percentage (Judge% + Fan%),23.5,Safe,8.51,,8.92,3.87,17.03,8.65,7.52,8.78
15,2,Sabrina Bryan,Percentage (Judge% + Fan%),26.0,Safe,9.42,,7.64,3.64,17.03,8.37,7.59,8.78
15,2,Shawn Johnson,Percentage (Judge% + Fan%),25.0,Safe,9.06,,11.21,4.41,17.03,8.55,7.64,8.78
15,3,Apolo Anton Ohno,Percentage (Judge% + Fan%),25.5,Safe,9.17,,7.31,3.27,18.02,9.83,8.19,8.1
15,3,Bristol Palin,Percentage (Judge% + Fan%),22.5,Safe,8.09,,9.74,3.79,18.02,10.96,8.22,8.1
15,3,Drew Lachey,Percentage (Judge% + Fan%),24.0,Safe,8.63,,7.83,3.29,18.02,10.3,8.11,8.1
15,3,Emmitt Smith,Percentage (Judge% + Fan%),25.0,Safe,8.99,,9.09,3.77,18.02,10.02,8.06,8.1
15,3,Gilles Marini,Percentage (Judge% + Fan%),25.5,Safe,9.17,,8.49,3.65,18.02,9.79,8.05,8.1
15,3,Helio Castroneves,Percentage (Judge% + Fan%),25.5,Eliminated,9.17,,2.81,1.11,18.02,0.84,0.75,8.1
15,3,Kelly Monaco,Percentage (Judge% + Fan%),27.0,Safe,9.71,,14.62,4.92,18.02,9.38,8.16,8.1
15,3,Kirstie Alley,Percentage (Judge% + Fan%),24.0,Safe,8.63,,10.42,4.09,18.02,10.2,8.05,8.1
15,3,Melissa Rycroft,Percentage (Judge% + Fan%),27.0,Safe,9.71,,9.44,3.96,18.02,9.42,8.12,8.1
15,3,Sabrina Bryan,Percentage (Judge% + Fan%),25.5,Safe,9.17,,8.46,3.63,18.02,9.8,8.07,8.1
15,3,Shawn Johnson,Percentage (Judge% + Fan%),26.5,Safe,9.53,,11.8,4.46,18.02,9.46,8.09,8.1
15,4,Apolo Anton Ohno,Percentage (Judge% + Fan%),34.5,Safe,10.73,,9.39,3.47,15.71,12.44,10.19,18.59
15,4,Bristol Palin,Percentage (Judge% + Fan%),32.0,Eliminated,9.95,,5.44,1.57,15.71,1.63,1.28,18.59
15,4,Emmitt Smith,Percentage (Judge% + Fan%),36.0,Safe,11.2,,10.83,4.03,15.71,12.13,10.11,18.59
15,4,Gilles Marini,Percentage (Judge% + Fan%),39.5,Safe,12.29,,9.96,3.97,15.71,11.79,10.23,18.59
15,4,Kelly Monaco,Percentage (Judge% + Fan%),37.5,Safe,11.66,,16.47,5.15,15.71,11.97,10.22,18.59
15,4,Kirstie Alley,Percentage (Judge% + Fan%),30.0,Safe,9.33,,12.69,4.2,15.71,13.76,10.2,18.59
15,4,Melissa Rycroft,Percentage (Judge% + Fan%),37.0,Safe,11.51,,11.29,4.18,15.71,12.1,10.23,18.59
15,4,Sabrina Bryan,Percentage (Judge% + Fan%),35.5,Safe,11.04,,10.38,3.88,15.71,12.37,10.23,18.59
15,4,Shawn Johnson,Percentage (Judge% + Fan%),39.5,Safe,12.29,,13.56,4.74,15.71,11.81,10.21,18.59
15,5,Apolo Anton Ohno,Percentage (Judge% + Fan%),28.25,Safe,12.71,,8.97,4.01,100.0,12.46,10.98,100.0
15,5,Emmitt Smith,Percentage (Judge% + Fan%),28.0,Safe,12.6,,11.41,4.46,100.0,12.48,11.03,100.0
15,5,Gilles Marini,Percentage (Judge% + Fan%),28.25,Safe,12.71,,10.69,4.32,100.0,12.5,11.01,100.0
15,5,Kelly Monaco,Percentage (Judge% + Fan%),25.75,Safe,11.59,,18.17,5.38,100.0,12.5,11.02,100.0
15,5,Kirstie Alley,Percentage (Judge% + Fan%),26.25,Safe,11.81,,13.06,4.72,100.0,12.53,11.04,100.0
15,5,Melissa Rycroft,Percentage (Judge% + Fan%),28.25,Safe,12.71,,12.1,4.57,100.0,12.51,11.01,100.0
15,5,Sabrina Bryan,Percentage (Judge% + Fan%),29.25,Safe,13.16,,10.68,4.32,100.0,12.52,11.03,100.0
15,5,Shawn Johnson,Percentage (Judge% + Fan%),28.25,Safe,12.71,,14.92,4.99,100.0,12.5,11.01,100.0
15,6,Apolo Anton Ohno,Percentage (Judge% + Fan%),30.0,Safe,13.27,,10.28,3.56,12.69,13.04,10.12,8.0
15,6,Emmitt Smith,Percentage (Judge% + Fan%),26.5,Safe,11.73,,12.66,3.97,12.69,14.78,10.2,8.0
15,6,Gilles Marini,Percentage (Judge% + Fan%),27.5,Safe,12.17,,11.98,3.88,12.69,14.19,10.11,8.0
15,6,Kelly Monaco,Percentage (Judge% + Fan%),27.0,Safe,11.95,,18.2,5.24,12.69,14.56,10.26,8.0
15,6,Kirstie Alley,Percentage (Judge% + Fan%),27.5,Safe,12.17,,13.72,4.38,12.69,14.38,10.23,8.0
15,6,Melissa Rycroft,Percentage (Judge% + Fan%),29.5,Safe,13.05,,12.66,4.26,12.69,13.5,10.37,8.0
15,6,Sabrina Bryan,Percentage (Judge% + Fan%),30.0,Eliminated,13.27,,5.29,1.55,12.69,1.47,1.29,8.0
15,6,Shawn Johnson,Percentage (Judge% + Fan%),28.0,Safe,12.39,,15.2,4.75,12.69,14.08,10.27,8.0
15,7,Apolo Anton Ohno,Percentage (Judge% + Fan%),33.0,Safe,13.64,,10.22,4.24,100.0,14.25,12.37,100.0
15,7,Emmitt Smith,Percentage (Judge% + Fan%),34.4999,Safe,14.26,,12.85,4.69,100.0,14.29,12.37,100.0
15,7,Gilles Marini,Percentage (Judge% + Fan%),33.4998,Safe,13.84,,12.07,4.56,100.0,14.28,12.37,100.0
15,7,Kelly Monaco,Percentage (Judge% + Fan%),36.0,Safe,14.88,,20.06,5.61,100.0,14.3,12.36,100.0
15,7,Kirstie Alley,Percentage (Judge% + Fan%),27.999899999999997,Safe,11.57,,14.62,4.94,100.0,14.29,12.38,100.0
15,7,Melissa Rycroft,Percentage (Judge% + Fan%),38.9999,Safe,16.12,,13.58,4.8,100.0,14.29,12.38,100.0
15,7,Shawn Johnson,Percentage (Judge% + Fan%),37.9998,Safe,15.7,,16.6,5.22,100.0,14.3,12.37,100.0
15,8,Apolo Anton Ohno,Percentage (Judge% + Fan%),29.2777,Safe,14.69,,12.01,3.73,18.58,15.87,11.87,12.07
15,8,Emmitt Smith,Percentage (Judge% + Fan%),29.0554,Safe,14.58,,13.82,4.25,18.58,15.96,11.86,12.07
15,8,Gilles Marini,Percentage (Judge% + Fan%),29.2777,Eliminated,14.69,,6.86,1.86,18.58,1.98,1.72,12.07
15,8,Kelly Monaco,Percentage (Judge% + Fan%),28.3333,Safe,14.22,,20.2,5.49,18.58,16.36,11.83,12.07
15,8,Kirstie Alley,Percentage (Judge% + Fan%),25.5,Safe,12.8,,15.86,4.41,18.58,17.76,11.82,12.07
15,8,Melissa Rycroft,Percentage (Judge% + Fan%),30.0,Safe,15.05,,14.24,4.46,18.58,15.41,11.82,12.07
15,8,Shawn Johnson,Percentage (Judge% + Fan%),27.8333,Safe,13.97,,17.01,4.9,18.58,16.68,11.97,12.07
15,9,Apolo Anton Ohno,Percentage (Judge% + Fan%),28.611,Eliminated,20.29,,10.77,2.81,47.6,3.96,3.22,18.83
15,9,Emmitt Smith,Percentage (Judge% + Fan%),27.0,Safe,19.15,,19.5,4.69,47.6,24.74,15.57,18.83
15,9,Kelly Monaco,Percentage (Judge% + Fan%),27.110999999999997,Safe,19.23,,27.17,6.0,47.6,24.79,15.61,18.83
15,9,Melissa Rycroft,Percentage (Judge% + Fan%),28.7777,Safe,20.41,,19.72,4.96,47.6,23.52,15.55,18.83
15,9,Shawn Johnson,Percentage (Judge% + Fan%),29.5,Safe,20.92,,22.84,5.56,47.6,22.99,15.43,18.83
15,10,Kelly Monaco,Percentage (Judge% + Fan%),29.1109,Safe,33.31,,38.24,6.79,100.0,33.35,23.62,100.0
15,10,Melissa Rycroft,Percentage (Judge% + Fan%),29.333099999999998,Safe,33.57,,28.65,6.34,100.0,33.32,23.58,100.0
15,10,Shawn Johnson,Percentage (Judge% + Fan%),28.944300000000002,Safe,33.12,,33.11,6.59,100.0,33.33,23.56,100.0
16,1,Alexandra Raisman,Percentage (Judge% + Fan%),21.0,Safe,9.17,,6.13,3.36,100.0,8.34,7.66,100.0
16,1,Andy Dick,Percentage (Judge% + Fan%),17.0,Safe,7.42,,8.24,3.85,100.0,8.33,7.66,100.0
16,1,D. L. Hughley,Percentage (Judge% + Fan%),12.0,Safe,5.24,,5.83,3.28,100.0,8.32,7.66,100.0
16,1,Dorothy Hamill,Percentage (Judge% + Fan%),21.0,Safe,9.17,,7.89,3.77,100.0,8.33,7.66,100.0
16,1,Ingo Rademacher,Percentage (Judge% + Fan%),20.0,Safe,8.73,,6.52,3.46,100.0,8.32,7.65,100.0
16,1,Jacoby Jones,Percentage (Judge% + Fan%),20.0,Safe,8.73,,8.18,3.84,100.0,8.32,7.66,100.0
16,1,Kellie Pickler,Percentage (Judge% + Fan%),21.0,Safe,9.17,,11.03,4.37,100.0,8.35,7.69,100.0
16,1,Lisa Vanderpump,Percentage (Judge% + Fan%),18.0,Safe,7.86,,8.9,3.99,100.0,8.36,7.68,100.0
16,1,Sean Lowe,Percentage (Judge% + Fan%),19.0,Safe,8.3,,10.04,4.22,100.0,8.33,7.66,100.0
16,1,Victor Ortiz,Percentage (Judge% + Fan%),18.0,Safe,7.86,,6.59,3.47,100.0,8.33,7.66,100.0
16,1,Wynonna Judd,Percentage (Judge% + Fan%),18.0,Safe,7.86,,6.73,3.51,100.0,8.34,7.66,100.0
16,1,Zendaya,Percentage (Judge% + Fan%),24.0,Safe,10.48,,13.92,4.86,100.0,8.34,7.66,100.0
16,2,Alexandra Raisman,Percentage (Judge% + Fan%),24.0,Safe,9.84,,6.14,3.35,100.0,8.34,7.67,100.0
16,2,Andy Dick,Percentage (Judge% + Fan%),20.0,Safe,8.2,,8.23,3.85,100.0,8.34,7.68,100.0
16,2,D. L. Hughley,Percentage (Judge% + Fan%),16.0,Safe,6.56,,5.82,3.27,100.0,8.32,7.64,100.0
16,2,Dorothy Hamill,Percentage (Judge% + Fan%),15.0,Safe,6.15,,7.91,3.79,100.0,8.31,7.65,100.0
16,2,Ingo Rademacher,Percentage (Judge% + Fan%),20.0,Safe,8.2,,6.51,3.45,100.0,8.31,7.64,100.0
16,2,Jacoby Jones,Percentage (Judge% + Fan%),23.0,Safe,9.43,,8.18,3.83,100.0,8.32,7.66,100.0
16,2,Kellie Pickler,Percentage (Judge% + Fan%),26.0,Safe,10.66,,11.05,4.4,100.0,8.34,7.67,100.0
16,2,Lisa Vanderpump,Percentage (Judge% + Fan%),18.0,Safe,7.38,,8.9,3.98,100.0,8.34,7.68,100.0
16,2,Sean Lowe,Percentage (Judge% + Fan%),20.0,Safe,8.2,,10.02,4.2,100.0,8.33,7.67,100.0
16,2,Victor Ortiz,Percentage (Judge% + Fan%),18.0,Safe,7.38,,6.6,3.48,100.0,8.33,7.68,100.0
16,2,Wynonna Judd,Percentage (Judge% + Fan%),18.0,Safe,7.38,,6.72,3.51,100.0,8.36,7.68,100.0
16,2,Zendaya,Percentage (Judge% + Fan%),26.0,Safe,10.66,,13.92,4.86,100.0,8.35,7.66,100.0
16,3,Alexandra Raisman,Percentage (Judge% + Fan%),23.0,Safe,9.79,,6.91,3.46,32.02,9.59,8.59,27.98
16,3,Andy Dick,Percentage (Judge% + Fan%),18.0,Safe,7.66,,9.37,3.88,32.02,10.28,8.55,27.98
16,3,D. L. Hughley,Percentage (Judge% + Fan%),16.0,Safe,6.81,,7.71,3.22,32.02,10.87,8.64,27.98
16,3,Ingo Rademacher,Percentage (Judge% + Fan%),21.0,Safe,8.94,,7.45,3.54,32.02,9.76,8.66,27.98
16,3,Jacoby Jones,Percentage (Judge% + Fan%),25.9998,Safe,11.06,,8.99,4.01,32.02,9.47,8.59,27.98
16,3,Kellie Pickler,Percentage (Judge% + Fan%),25.0,Safe,10.64,,12.07,4.58,32.02,9.54,8.65,27.98
16,3,Lisa Vanderpump,Percentage (Judge% + Fan%),21.0,Safe,8.94,,9.83,4.1,32.02,9.81,8.67,27.98
16,3,Sean Lowe,Percentage (Judge% + Fan%),21.0,Safe,8.94,,11.02,4.37,32.02,9.78,8.62,27.98
16,3,Victor Ortiz,Percentage (Judge% + Fan%),23.0,Safe,9.79,,7.41,3.61,32.02,9.6,8.63,27.98
16,3,Wynonna Judd,Percentage (Judge% + Fan%),15.0,Eliminated,6.38,,4.03,1.49,32.02,1.79,1.3,27.98
16,3,Zendaya,Percentage (Judge% + Fan%),25.9998,Safe,11.06,,15.22,5.05,32.02,9.53,8.65,27.98
16,4,Alexandra Raisman,Percentage (Judge% + Fan%),27.0,Safe,12.05,,7.57,3.6,12.37,10.49,9.35,22.4
16,4,Andy Dick,Percentage (Judge% + Fan%),21.0,Safe,9.38,,10.3,4.02,12.37,11.12,9.43,22.4
16,4,D. L. Hughley,Percentage (Judge% + Fan%),21.0,Safe,9.38,,8.2,3.34,12.37,11.08,9.36,22.4
16,4,Ingo Rademacher,Percentage (Judge% + Fan%),23.0,Safe,10.27,,8.38,3.6,12.37,10.73,9.38,22.4
16,4,Jacoby Jones,Percentage (Judge% + Fan%),24.0,Safe,10.71,,9.86,4.05,12.37,10.62,9.41,22.4
16,4,Kellie Pickler,Percentage (Judge% + Fan%),26.0,Safe,11.61,,12.99,4.74,12.37,10.49,9.4,22.4
16,4,Lisa Vanderpump,Percentage (Judge% + Fan%),18.0,Eliminated,8.04,,4.98,1.46,12.37,1.67,1.27,22.4
16,4,Sean Lowe,Percentage (Judge% + Fan%),20.0,Safe,8.93,,12.09,4.39,12.37,11.28,9.3,22.4
16,4,Victor Ortiz,Percentage (Judge% + Fan%),18.0,Safe,8.04,,9.5,3.41,12.37,12.0,9.28,22.4
16,4,Zendaya,Percentage (Judge% + Fan%),26.0,Safe,11.61,,16.14,5.17,12.37,10.53,9.36,22.4
16,5,Alexandra Raisman,Percentage (Judge% + Fan%),25.0,Safe,11.96,,8.47,3.77,42.58,11.81,10.28,25.12
16,5,Andy Dick,Percentage (Judge% + Fan%),18.0,Safe,8.61,,11.55,4.12,42.58,13.72,10.31,25.12
16,5,D. L. Hughley,Percentage (Judge% + Fan%),18.0,Eliminated,8.61,,4.83,1.75,42.58,2.11,1.59,25.12
16,5,Ingo Rademacher,Percentage (Judge% + Fan%),21.0,Safe,10.05,,9.35,3.77,42.58,12.58,10.27,25.12
16,5,Jacoby Jones,Percentage (Judge% + Fan%),26.0,Safe,12.44,,10.84,4.32,42.58,11.81,10.32,25.12
16,5,Kellie Pickler,Percentage (Judge% + Fan%),27.0,Safe,12.92,,14.38,4.92,42.58,11.72,10.29,25.12
16,5,Sean Lowe,Percentage (Judge% + Fan%),24.0,Safe,11.48,,13.18,4.72,42.58,12.02,10.29,25.12
16,5,Victor Ortiz,Percentage (Judge% + Fan%),21.0,Safe,10.05,,9.43,3.78,42.58,12.59,10.26,25.12
16,5,Zendaya,Percentage (Judge% + Fan%),29.0,Safe,13.88,,17.97,5.39,42.58,11.63,10.31,25.12
16,6,Alexandra Raisman,Percentage (Judge% + Fan%),26.0,Safe,13.79,,9.67,3.91,37.63,13.58,11.53,23.75
16,6,Andy Dick,Percentage (Judge% + Fan%),21.5,Safe,11.41,,12.55,4.27,37.63,14.71,11.51,23.75
16,6,Ingo Rademacher,Percentage (Judge% + Fan%),23.0,Safe,12.2,,10.54,3.89,37.63,14.09,11.38,23.75
16,6,Jacoby Jones,Percentage (Judge% + Fan%),22.5,Safe,11.94,,12.35,4.31,37.63,14.29,11.43,23.75
16,6,Kellie Pickler,Percentage (Judge% + Fan%),27.0,Safe,14.32,,15.43,5.06,37.63,13.45,11.55,23.75
16,6,Sean Lowe,Percentage (Judge% + Fan%),23.0,Safe,12.2,,14.34,4.77,37.63,14.14,11.48,23.75
16,6,Victor Ortiz,Percentage (Judge% + Fan%),20.0,Eliminated,10.61,,6.11,1.92,37.63,2.19,1.68,23.75
16,6,Zendaya,Percentage (Judge% + Fan%),25.5,Safe,13.53,,19.01,5.5,37.63,13.56,11.5,23.75
16,7,Alexandra Raisman,Percentage (Judge% + Fan%),32.0,Safe,17.39,,10.78,4.24,50.46,15.59,13.17,38.92
16,7,Andy Dick,Percentage (Judge% + Fan%),17.0,Eliminated,9.24,,9.73,2.59,50.46,3.97,2.76,38.92
16,7,Ingo Rademacher,Percentage (Judge% + Fan%),25.0,Safe,13.59,,12.1,4.11,50.46,16.42,13.13,38.92
16,7,Jacoby Jones,Percentage (Judge% + Fan%),27.0,Safe,14.67,,13.61,4.59,50.46,16.03,13.11,38.92
16,7,Kellie Pickler,Percentage (Judge% + Fan%),29.0,Safe,15.76,,17.0,5.24,50.46,15.78,13.12,38.92
16,7,Sean Lowe,Percentage (Judge% + Fan%),24.0,Safe,13.04,,16.05,4.91,50.46,16.57,13.03,38.92
16,7,Zendaya,Percentage (Judge% + Fan%),30.0,Safe,16.3,,20.73,5.73,50.46,15.65,13.09,38.92
16,8,Alexandra Raisman,Percentage (Judge% + Fan%),28.0,Safe,18.01,,13.58,4.17,19.17,18.9,14.84,30.77
16,8,Ingo Rademacher,Percentage (Judge% + Fan%),24.0,Safe,15.43,,15.25,4.09,19.17,20.16,14.76,30.77
16,8,Jacoby Jones,Percentage (Judge% + Fan%),26.0,Safe,16.72,,16.35,4.64,19.17,19.36,14.82,30.77
16,8,Kellie Pickler,Percentage (Judge% + Fan%),27.5,Safe,17.68,,19.7,5.4,19.17,18.99,14.88,30.77
16,8,Sean Lowe,Percentage (Judge% + Fan%),21.0,Eliminated,13.5,,11.42,2.43,19.17,3.89,2.88,30.77
16,8,Zendaya,Percentage (Judge% + Fan%),29.0,Safe,18.65,,23.7,5.96,19.17,18.7,14.87,30.77
16,9,Alexandra Raisman,Percentage (Judge% + Fan%),29.5,Safe,20.92,,16.3,4.47,52.75,23.7,16.85,27.24
16,9,Ingo Rademacher,Percentage (Judge% + Fan%),25.5,Eliminated,18.09,,11.9,3.03,52.75,4.58,3.56,27.24
16,9,Jacoby Jones,Percentage (Judge% + Fan%),29.5,Safe,20.92,,19.13,5.06,52.75,23.47,16.77,27.24
16,9,Kellie Pickler,Percentage (Judge% + Fan%),29.0,Safe,20.57,,23.8,5.8,52.75,23.65,16.7,27.24
16,9,Zendaya,Percentage (Judge% + Fan%),27.5,Safe,19.5,,28.87,6.27,52.75,24.61,16.82,27.24
16,10,Alexandra Raisman,Percentage (Judge% + Fan%),29.0,Eliminated,24.79,,14.97,3.52,58.63,6.3,4.87,25.53
16,10,Jacoby Jones,Percentage (Judge% + Fan%),27.999899999999997,Safe,23.93,,24.27,5.0,58.63,32.36,18.49,25.53
16,10,Kellie Pickler,Percentage (Judge% + Fan%),30.0,Safe,25.64,,27.89,5.84,58.63,30.63,18.39,25.53
16,10,Zendaya,Percentage (Judge% + Fan%),30.0,Safe,25.64,,32.87,6.39,58.63,30.72,18.51,25.53
17,1,Amber Riley,Percentage (Judge% + Fan%),27.0,Safe,10.55,,7.94,3.79,100.0,8.31,7.63,100.0
17,1,Bill Engvall,Percentage (Judge% + Fan%),18.0,Safe,7.03,,7.29,3.65,100.0,8.35,7.67,100.0
17,1,Bill Nye,Percentage (Judge% + Fan%),14.0,Safe,5.47,,13.18,4.75,100.0,8.32,7.65,100.0
17,1,Brant Daugherty,Percentage (Judge% + Fan%),22.0,Safe,8.59,,8.09,3.81,100.0,8.33,7.67,100.0
17,1,Christina Milian,Percentage (Judge% + Fan%),22.0,Safe,8.59,,10.17,4.24,100.0,8.32,7.65,100.0
17,1,Corbin Bleu,Percentage (Judge% + Fan%),24.0,Safe,9.38,,9.27,4.07,100.0,8.34,7.66,100.0
17,1,Elizabeth Berkley Lauren,Percentage (Judge% + Fan%),24.0,Safe,9.38,,5.95,3.31,100.0,8.33,7.68,100.0
